addr_1 addr_2 addr_3 addr_4 lon lat
陕西省 宝鸡市 陈仓区 拓石镇 106.5267942 34.4972832
陕西省 宝鸡市 陈仓区 凤阁岭镇 106.4433096 34.5313925
陕西省 宝鸡市 陈仓区 钓渭镇 107.5377683 34.2916324
陕西省 宝鸡市 凤翔区 城关镇 107.390669 34.5235103
陕西省 宝鸡市 凤翔区 虢王镇 107.5283746 34.3851178
陕西省 宝鸡市 凤翔区 彪角镇 107.4968255 34.4360481
陕西省 宝鸡市 凤翔区 横水镇 107.5249233 34.4692266
陕西省 宝鸡市 凤翔区 田家庄镇 107.475946 34.515158
陕西省 宝鸡市 凤翔区 糜杆桥镇 107.45312 34.5427669
陕西省 宝鸡市 凤翔区 南指挥镇 107.362212 34.4746481
陕西省 宝鸡市 凤翔区 陈村镇 107.2598283 34.4833735
陕西省 宝鸡市 凤翔区 长青镇 107.2308989 34.4902414
陕西省 宝鸡市 凤翔区 柳林镇 107.3077791 34.5507528
陕西省 宝鸡市 凤翔区 姚家沟镇 107.521475 34.566414
陕西省 宝鸡市 凤翔区 范家寨镇 107.406058 34.577969
陕西省 宝鸡市 岐山县 凤鸣镇 107.623826 34.4446099
陕西省 宝鸡市 岐山县 蔡家坡镇 107.6137526 34.3139226
陕西省 宝鸡市 岐山县 益店镇 107.7534856 34.4044798
陕西省 宝鸡市 岐山县 蒲村镇 107.7537011 34.4722902
陕西省 宝鸡市 岐山县 青化镇 107.837197 34.4254266
陕西省 宝鸡市 岐山县 枣林镇 107.6977568 34.3640916
陕西省 宝鸡市 岐山县 雍川镇 107.6350098 34.3669274
陕西省 宝鸡市 岐山县 故郡镇 107.6919438 34.4400163
陕西省 宝鸡市 岐山县 京当镇 107.8237977 34.4900331
陕西省 宝鸡市 扶风县 城关街道 107.8921856 34.3784366
陕西省 宝鸡市 扶风县 天度镇 107.962475 34.4915332
陕西省 宝鸡市 扶风县 午井镇 107.8299198 34.3148589
陕西省 宝鸡市 扶风县 绛帐镇 107.9441733 34.2618405
陕西省 宝鸡市 扶风县 段家镇 107.906267 34.3100307
陕西省 宝鸡市 扶风县 杏林镇 107.9934504 34.3436703
陕西省 宝鸡市 扶风县 召公镇 107.9890874 34.437269
陕西省 宝鸡市 扶风县 法门镇 107.8967451 34.4336194
陕西省 宝鸡市 眉县 首善街道 107.7515267 34.2704619
陕西省 宝鸡市 眉县 横渠镇 107.964034 34.1957209
