addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
新疆维吾尔自治区,乌鲁木齐市,新市区,百园路街道,87.5600266,43.9001807,0,27,35,63,160,252,12,8,2,2,5,1,0,0,6,59,2020,5,15,0,3,4,10,16,21,0,0,0,0,1,0,0,0,0,8,97,3,4,6282466922,9342480,乌鲁木齐市新市区,乌鲁木齐市新市区百园路街道,20.0,30.0,10.0,20.0,80.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,正扬路街道,87.5981569,43.9391691,6,20,23,28,99,54,4,2,1,1,2,0,0,0,0,17,381,3,7,2,0,6,2,20,6,4,0,1,1,1,0,0,0,0,3,19,3,6,6282466921,9342491,乌鲁木齐市新市区,乌鲁木齐市新市区正扬路街道,20.0,29.0,15.0,19.0,83.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,机场街道,87.477436,43.8974595,25,52,27,66,68,51,23,4,0,0,0,0,0,1,6,21,522,6,9,3,2,0,17,29,17,12,0,0,0,0,0,0,1,2,3,163,3,7,6282466917,9342492,乌鲁木齐市新市区,乌鲁木齐市新市区机场街道,20.0,30.0,4.0,20.0,74.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,友谊路街道,87.5107384,43.8982635,18,71,34,85,138,159,20,8,3,1,2,1,1,1,18,54,1894,6,13,0,3,7,14,34,7,3,0,0,1,2,0,0,0,2,7,57,4,6,6282466916,9342496,乌鲁木齐市新市区,乌鲁木齐市新市区友谊路街道,20.0,30.0,17.0,20.0,87.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,高新街街道,87.5695217,43.8561538,37,61,97,127,369,327,18,12,4,7,13,6,0,4,40,115,3185,8,14,6,9,4,14,40,27,2,1,1,1,5,2,0,0,9,12,379,7,5,6286331413,9336488,乌鲁木齐市新市区,乌鲁木齐市新市区高新街街道,20.0,30.0,26.0,20.0,96.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,长春中路街道,87.5828361,43.8860745,6,51,40,93,215,276,19,10,2,3,9,0,0,2,22,71,1656,6,11,0,0,15,7,36,40,0,3,0,0,0,0,0,0,4,8,151,4,8,6286331412,9336487,乌鲁木齐市新市区,乌鲁木齐市新市区长春中路街道,20.0,30.0,9.0,20.0,79.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,安宁渠镇,87.5008462,43.9793648,0,17,1,31,165,10,2,0,1,1,3,0,0,0,0,8,222,5,12,0,7,0,14,20,0,0,0,0,0,0,0,0,0,0,4,0,1,4,2635501232,9330940,乌鲁木齐市新市区,乌鲁木齐市新市区安宁渠镇,20.0,28.0,5.0,20.0,73.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,二工乡,87.5703335,43.873019,30,65,76,110,292,358,15,10,2,3,14,5,0,4,44,94,2930,8,12,0,14,8,26,58,44,3,3,1,0,2,0,0,0,7,16,550,5,6,6125212621,9330909,乌鲁木齐市新市区,乌鲁木齐市新市区二工乡,20.0,30.0,16.0,20.0,86.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,地窝堡乡,87.5112354,43.8828574,2,63,59,56,153,205,10,10,1,1,5,1,1,5,46,60,2324,7,13,0,14,5,11,22,22,2,1,1,0,0,0,0,0,8,11,261,3,5,6125212619,9330920,乌鲁木齐市新市区,乌鲁木齐市新市区地窝堡乡,20.0,30.0,11.0,20.0,81.0,79.86086956521739,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,新市区,青格达湖乡,87.5182899,44.0314797,0,2,6,33,38,8,2,0,0,0,0,0,0,1,4,8,190,5,11,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,2,6,2,3,6123239413,9088922,乌鲁木齐市新市区,乌鲁木齐市新市区青格达湖乡,20.0,28.0,0.0,20.0,68.0,79.86086956521739,72.51475409836065,46.12051886792453
