addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
重庆市,市辖区,涪陵区,敦仁街道,107.3981397,29.7131327,47,52,72,69,174,77,1,0,0,0,0,0,0,0,1,6,41,4,4,25,6,24,11,16,0,0,0,0,0,0,0,0,0,1,2,7,4,2,4586519687,6843777,市辖区涪陵区,市辖区涪陵区敦仁街道,20.0,28.0,1.0,8.8,57.8,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,崇义街道,107.3870885,29.7125792,46,61,83,74,156,99,1,0,0,0,0,0,0,0,1,5,41,4,4,4,0,34,19,55,16,1,0,0,0,0,0,0,0,0,2,9,3,2,4586519686,6843776,市辖区涪陵区,市辖区涪陵区崇义街道,20.0,28.0,0.0,9.0,57.0,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,荔枝街道,107.3957186,29.7052604,44,51,74,58,176,88,1,0,0,0,0,0,0,0,1,6,41,4,5,18,0,46,27,43,28,0,0,0,0,0,0,0,0,1,3,17,4,3,4586531792,6843787,市辖区涪陵区,市辖区涪陵区荔枝街道,20.0,28.0,1.0,10.8,59.8,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,江北街道,107.3895901,29.7230557,44,25,69,68,130,67,1,0,0,0,0,0,0,0,1,5,84,5,6,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,5,2,3,6225563152,-1,市辖区涪陵区,市辖区涪陵区江北街道,12.0,28.0,0.0,14.9,54.9,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,江东街道,107.4161327,29.7004257,34,42,63,36,115,50,0,0,0,0,0,0,0,0,1,4,28,4,4,2,9,9,2,23,12,0,0,0,0,0,0,0,0,0,1,1,2,1,4586713564,6844061,市辖区涪陵区,市辖区涪陵区江东街道,19.0,26.0,0.0,6.9,51.9,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,李渡街道,107.2815972,29.7457349,19,56,40,33,43,60,3,2,0,4,4,1,0,0,2,2,18,3,6,0,13,13,6,10,4,0,1,0,1,3,1,0,0,0,1,3,3,2,6225563153,-1,市辖区涪陵区,市辖区涪陵区李渡街道,9.0,29.0,15.0,8.1,61.1,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,龙桥街道,107.3012054,29.7290026,17,39,18,12,26,24,0,1,0,2,2,1,0,0,0,2,22,3,5,11,6,0,0,4,4,0,0,0,0,0,0,0,0,0,1,6,2,2,2097854725,-1,市辖区涪陵区,市辖区涪陵区龙桥街道,9.0,23.4,0.0,7.800000000000001,40.2,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,白涛街道,107.4969332,29.5528185,11,10,7,26,25,0,4,0,0,0,0,0,0,0,1,2,21,5,6,0,3,1,12,4,0,2,0,0,0,0,0,0,0,1,1,10,4,4,4584903548,6840809,市辖区涪陵区,市辖区涪陵区白涛街道,17.0,22.2,1.0,9.1,49.300000000000004,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,马鞍街道,107.272271,29.74549,10,59,42,45,46,61,3,3,0,4,5,1,0,0,2,1,29,3,6,0,10,6,7,15,8,1,1,0,1,2,0,0,0,0,1,3,3,2,-1,-1,市辖区涪陵区,市辖区涪陵区马鞍街道,1.0,29.0,10.0,9.2,49.2,39.74444444444444,45.39692307692307,39.41852570320078
重庆市,市辖区,涪陵区,蔺市街道,107.1952493,29.6633325,9,2,1,2,38,0,1,1,0,0,0,0,0,0,0,1,20,4,4,5,2,0,0,15,0,1,1,0,0,0,0,0,0,0,1,3,3,2,2097854724,-1,市辖区涪陵区,市辖区涪陵区蔺市街道,8.0,27.1,0.0,6.300000000000001,41.400000000000006,39.74444444444444,45.39692307692307,39.41852570320078
