addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
江苏省,南京市,浦口区,星甸街道,118.4461645,32.0337947,0,5,14,23,19,0,0,0,0,0,2,0,0,0,0,2,312,3,6,0,1,9,11,5,0,0,0,0,0,2,0,0,0,0,1,213,3,5,244084664,14886509,南京市浦口区,南京市浦口区星甸街道,17.0,18.3,5.0,18.0,58.3,78.19999999999999,76.34158415841584,56.745416666666664
江苏省,南京市,浦口区,永宁街道,118.5669709,32.13356,20,2,15,9,38,3,1,0,0,0,0,0,0,0,0,10,42,4,5,0,0,5,3,8,1,1,0,0,0,0,0,0,0,0,1,33,3,3,2600905331,14886508,南京市浦口区,南京市浦口区永宁街道,20.0,28.0,0.0,12.5,60.5,78.19999999999999,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,尧化街道,118.8753645,32.1162208,41,56,101,74,228,117,128,6,7,4,12,5,1,15,92,4,5628,8,17,0,13,21,8,26,15,29,1,1,2,1,3,1,5,6,1,1193,5,8,8185758177,12601503,南京市栖霞区,南京市栖霞区尧化街道,19.0,30.0,30.0,20.0,99.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,马群街道,118.8826462,32.0765902,21,73,48,53,99,90,63,3,1,1,6,2,0,4,29,3,3209,9,16,0,18,2,3,5,3,12,1,0,0,0,0,0,0,0,1,315,4,6,8185758180,12601505,南京市栖霞区,南京市栖霞区马群街道,18.0,30.0,5.0,20.0,73.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,迈皋桥街道,118.8478351,32.1096543,41,46,77,115,182,93,91,6,2,8,21,12,0,12,115,5,4282,9,17,0,0,24,21,27,11,4,1,0,1,1,1,0,0,4,1,375,4,10,8185758178,12601501,南京市栖霞区,南京市栖霞区迈皋桥街道,20.0,30.0,24.0,20.0,94.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,燕子矶街道,118.8150895,32.1386269,38,32,20,84,101,53,57,1,0,4,12,1,0,5,85,2,1731,7,18,8,17,2,25,22,12,5,0,0,0,4,0,0,0,0,1,301,4,8,8185758179,12601502,南京市栖霞区,南京市栖霞区燕子矶街道,17.0,30.0,5.0,20.0,72.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,栖霞街道,118.9276755,32.155582,4,36,30,57,129,36,15,1,1,2,3,0,1,3,7,1,2327,7,13,0,3,0,2,35,4,4,0,0,1,2,0,1,0,1,1,436,3,7,8185758176,12601504,南京市栖霞区,南京市栖霞区栖霞街道,16.0,30.0,18.0,20.0,84.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,龙潭街道,119.0621653,32.1884734,4,16,39,67,76,37,13,2,1,4,3,1,1,1,4,23,985,7,15,2,5,8,33,1,4,11,1,1,1,3,0,0,1,1,1,369,4,11,8185758173,12601508,南京市栖霞区,南京市栖霞区龙潭街道,20.0,30.0,18.0,20.0,88.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,仙林街道,118.915932,32.100738,18,99,80,68,159,152,70,3,6,9,14,11,5,3,84,4,3701,9,17,0,23,24,9,39,35,16,0,2,2,6,2,1,1,28,2,563,6,10,8185758175,12601506,南京市栖霞区,南京市栖霞区仙林街道,19.0,30.0,30.0,20.0,99.0,86.44444444444444,76.34158415841584,56.745416666666664
江苏省,南京市,栖霞区,八卦洲街道,118.8139058,32.1746987,17,2,31,24,146,6,7,2,0,0,2,1,0,1,0,8,177,6,12,0,0,15,11,20,2,1,0,0,0,1,1,0,1,0,3,66,4,4,244084670,12601500,南京市栖霞区,南京市栖霞区八卦洲街道,20.0,30.0,12.0,20.0,82.0,86.44444444444444,76.34158415841584,56.745416666666664
