addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
陕西省,西安市,雁塔区,杜城街道,108.8902847,34.1806852,27,81,63,157,335,221,15,8,3,4,27,5,0,79,152,3,2541,9,15,6,9,11,23,13,5,0,0,0,0,5,1,0,1,27,1,151,5,9,11250452179,20037689,西安市雁塔区,西安市雁塔区杜城街道,18.0,30.0,23.0,20.0,91.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,雁塔区,漳浒寨街道,108.8161561,34.2470794,35,13,65,85,168,80,4,5,2,0,11,2,0,4,39,1,986,6,15,2,0,8,11,32,8,0,0,2,0,0,0,0,1,28,1,49,5,9,11250452176,20037652,西安市雁塔区,西安市雁塔区漳浒寨街道,16.0,30.0,13.0,20.0,79.0,86.0,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,凤凰路街道,109.2160037,34.6598573,10,25,30,55,82,2,0,1,0,0,3,0,0,0,1,5,168,3,8,0,13,3,10,49,0,0,0,0,0,0,0,0,0,0,2,32,1,4,13408343582,-1,西安市阎良区,西安市阎良区凤凰路街道,12.0,27.0,0.0,20.0,59.0,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,新华路街道,109.2386058,34.6592332,5,24,25,42,91,2,0,1,0,0,4,0,0,0,1,5,50,3,7,0,3,1,5,17,0,0,0,0,0,0,0,0,0,0,1,5,3,4,13408343583,-1,西安市阎良区,西安市阎良区新华路街道,12.0,27.0,0.0,12.5,51.5,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,振兴街道,109.1900107,34.6680543,14,15,16,49,61,2,0,2,0,0,3,0,0,0,0,3,130,3,6,7,0,9,3,1,0,0,0,0,0,0,0,0,0,0,1,8,1,3,13408343580,-1,西安市阎良区,西安市阎良区振兴街道,10.0,27.0,0.0,18.0,55.0,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,新兴街道,109.2733484,34.6669144,0,9,12,24,43,0,0,1,0,0,1,0,0,0,0,4,21,3,5,0,5,2,5,16,0,0,0,0,0,0,0,0,0,0,3,6,2,2,3692759976,-1,西安市阎良区,西安市阎良区新兴街道,11.0,25.0,0.0,7.7,43.7,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,北屯街道,109.2283162,34.6174237,0,7,4,46,29,0,0,0,0,0,0,0,0,0,0,2,38,3,4,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,13408343571,-1,西安市阎良区,西安市阎良区北屯街道,9.0,20.0,0.0,7.800000000000001,36.8,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,武屯街道,109.2951874,34.6380726,0,5,5,10,20,0,0,0,0,0,0,0,0,0,0,1,8,2,2,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3692759972,-1,西安市阎良区,西安市阎良区武屯街道,8.0,16.9,0.0,3.1,28.0,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,阎良区,关山街道,109.3757703,34.6921982,0,0,4,12,16,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3692759979,-1,西安市阎良区,西安市阎良区关山街道,8.0,18.2,0.0,1.0,27.2,43.028571428571425,57.49825581395349,38.41949924127466
陕西省,西安市,临潼区,骊山街道,109.2074101,34.374257,19,16,57,56,180,168,4,5,0,1,1,1,0,1,14,7,141,7,10,10,6,25,9,33,47,1,0,0,1,0,1,0,0,11,5,15,6,6,9909441809,-1,西安市临潼区,西安市临潼区骊山街道,12.0,30.0,16.0,20.0,78.0,37.995652173913044,57.49825581395349,38.41949924127466
陕西省,西安市,临潼区,秦陵街道,109.2254574,34.3817485,18,16,45,54,168,161,6,2,0,1,1,1,0,0,13,7,108,8,10,5,0,12,7,37,44,0,0,0,0,0,0,0,0,1,1,14,3,4,9909441811,-1,西安市临潼区,西安市临潼区秦陵街道,12.0,30.0,1.0,20.0,63.0,37.995652173913044,57.49825581395349,38.41949924127466
