addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
北京市,市辖区,朝阳区,三里屯街道,116.4408423,39.9362307,134,121,189,321,487,959,120,7,19,19,68,20,9,114,1187,61,4622,9,17,0,15,39,18,74,84,16,0,4,2,11,9,1,27,323,10,564,8,10,8986305159,15887515,市辖区朝阳区,市辖区朝阳区三里屯街道,20.0,30.0,30.0,20.0,100.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,左家庄街道,116.4449522,39.9481532,152,80,215,367,435,912,126,11,14,18,56,16,4,86,946,52,3341,9,16,42,0,59,42,68,128,11,4,1,2,11,0,0,8,56,2,471,8,8,8986305160,18259896,市辖区朝阳区,市辖区朝阳区左家庄街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,香河园街道,116.4309359,39.9598185,147,96,199,423,473,971,92,13,8,14,71,14,5,63,482,55,3431,9,15,18,0,20,64,80,118,8,0,0,1,11,1,0,7,19,1,279,7,10,8986305161,18259895,市辖区朝阳区,市辖区朝阳区香河园街道,20.0,30.0,28.0,20.0,98.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,和平街街道,116.4107031,39.9649809,124,144,141,472,445,992,83,7,6,15,72,14,7,52,390,59,4307,8,16,12,28,4,52,84,136,14,0,2,2,13,3,2,7,45,6,811,8,10,8986961564,18259894,市辖区朝阳区,市辖区朝阳区和平街街道,20.0,30.0,30.0,20.0,100.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,安贞街道,116.3943717,39.9656728,120,162,140,423,468,955,91,7,13,20,73,13,6,57,397,49,4652,8,16,17,17,13,65,46,126,7,1,1,1,10,1,1,11,52,10,779,7,7,8850698363,18259893,市辖区朝阳区,市辖区朝阳区安贞街道,20.0,30.0,30.0,20.0,100.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,亚运村街道,116.4033686,39.9834831,86,168,212,470,466,912,109,14,3,18,54,9,7,96,435,39,3837,8,16,14,46,15,54,57,86,12,0,0,2,5,2,0,12,46,3,386,6,9,8986961565,18259891,市辖区朝阳区,市辖区朝阳区亚运村街道,20.0,30.0,28.0,20.0,98.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,小关街道,116.4150488,39.985826,82,150,202,444,399,829,84,13,3,17,47,8,6,83,392,37,2929,9,15,10,16,22,48,47,118,12,4,0,1,10,2,0,9,46,3,392,7,7,8986961566,18259892,市辖区朝阳区,市辖区朝阳区小关街道,20.0,30.0,28.0,20.0,98.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,酒仙桥街道,116.4854603,39.963118,55,67,146,201,477,503,112,13,2,11,24,5,2,24,379,34,1901,9,17,12,12,9,29,72,94,6,2,0,2,6,0,0,5,38,4,157,8,8,5196299221,18259886,市辖区朝阳区,市辖区朝阳区酒仙桥街道,20.0,30.0,23.0,20.0,93.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,麦子店街道,116.4633651,39.9342183,163,110,158,294,417,875,127,15,12,12,56,14,2,93,1013,36,4144,9,18,14,27,13,32,29,94,27,1,2,4,5,0,1,9,180,2,576,8,8,8986961567,18259897,市辖区朝阳区,市辖区朝阳区麦子店街道,20.0,30.0,25.0,20.0,95.0,85.23255813953489,77.71924198250728,77.71924198250728
北京市,市辖区,朝阳区,团结湖街道,116.4576958,39.9305557,180,129,167,353,408,961,127,9,15,15,61,14,2,112,1099,32,4467,8,20,13,27,5,38,44,84,24,1,3,5,8,3,1,14,355,3,666,8,8,8986961568,18259904,市辖区朝阳区,市辖区朝阳区团结湖街道,20.0,30.0,30.0,20.0,100.0,85.23255813953489,77.71924198250728,77.71924198250728
